Subject,Point,Theta,R,V1,V2,V1:V2
S5,35,2.127864602,60.4028,o,NR,o.NR
S5,35,2.127864602,50.7493,u,NR,u.NR
S5,35,2.127864602,56.4267,e,NR,e.NR
S5,35,2.127864602,52.2651,u,NR,u.NR
S5,35,2.127864602,57.5738,a,NR,a.NR
S5,35,2.127864602,44.078,i,NR,i.NR
S5,35,2.127864602,56.9887,a,NR,a.NR
S5,35,2.127864602,47.6423,i,R,i.R
S5,35,2.127864602,53.8315,u,R,u.R
S5,35,2.127864602,57.9498,a,R,a.R
S5,35,2.127864602,56.7433,u,R,u.R
S5,35,2.127864602,57.2762,o,R,o.R
S5,35,2.127864602,52.7544,e,R,e.R
S5,35,2.127864602,58.0725,e,R,e.R
S5,35,2.127864602,57.119,e,NR,e.NR
S5,35,2.127864602,55.5738,a,R,a.R
S5,35,2.127864602,58.3101,o,NR,o.NR
S5,35,2.127864602,59.9316,u,NR,u.NR
S5,35,2.127864602,61.3662,e,NR,e.NR
S5,35,2.127864602,55.0552,u,NR,u.NR
S5,35,2.127864602,54.8633,a,NR,a.NR
S5,35,2.127864602,54.4725,i,NR,i.NR
S5,35,2.127864602,54.7839,a,NR,a.NR
S5,35,2.127864602,50.8088,i,R,i.R
S5,35,2.127864602,54.3137,u,R,u.R
S5,35,2.127864602,56.378,a,R,a.R
S5,35,2.127864602,58.7206,u,R,u.R
S5,35,2.127864602,57.1235,o,R,o.R
S5,35,2.127864602,57.4136,e,R,e.R
S5,35,2.127864602,55.4295,e,R,e.R
S5,35,2.127864602,53.5045,e,NR,e.NR
S5,35,2.127864602,53.9564,a,R,a.R
S5,35,2.127864602,57.3698,o,NR,o.NR
S5,35,2.127864602,54.0029,u,NR,u.NR
S5,35,2.127864602,53.088,e,NR,e.NR
S5,35,2.127864602,64.6654,u,NR,u.NR
S5,35,2.127864602,55.4874,a,NR,a.NR
S5,35,2.127864602,52.2379,i,NR,i.NR
S5,35,2.127864602,57.0036,a,NR,a.NR
S5,35,2.127864602,53.1855,i,R,i.R
S5,35,2.127864602,56.6407,u,R,u.R
S5,35,2.127864602,54.6222,a,R,a.R
S5,35,2.127864602,58.8479,u,R,u.R
S5,35,2.127864602,55.2067,o,R,o.R
S5,35,2.127864602,53.0533,e,R,e.R
S5,35,2.127864602,54.1318,e,R,e.R
S5,35,2.127864602,55.89,e,NR,e.NR
S5,35,2.127864602,55.936,a,R,a.R
S5,35,2.127864602,58.1013,o,NR,o.NR
S5,35,2.127864602,52.1426,u,NR,u.NR
S5,35,2.127864602,54.5936,e,NR,e.NR
S5,35,2.127864602,56.0292,u,NR,u.NR
S5,35,2.127864602,56.8334,a,NR,a.NR
S5,35,2.127864602,45.613,i,NR,i.NR
S5,35,2.127864602,56.4134,a,NR,a.NR
S5,35,2.127864602,49.5246,i,R,i.R
S5,35,2.127864602,56.9178,u,R,u.R
S5,35,2.127864602,58.9807,a,R,a.R
S5,35,2.127864602,55.6609,u,R,u.R
S5,35,2.127864602,61.6619,o,R,o.R
S5,35,2.127864602,51.3127,e,R,e.R
S5,35,2.127864602,54.9856,e,R,e.R
S5,35,2.127864602,50.0439,e,NR,e.NR
S5,35,2.127864602,51.9797,a,R,a.R
S5,35,2.127864602,57.6484,o,NR,o.NR
S5,35,2.127864602,55.4922,u,NR,u.NR
S5,35,2.127864602,52.2575,e,NR,e.NR
S5,35,2.127864602,53.5946,u,NR,u.NR
S5,35,2.127864602,56.0288,a,NR,a.NR
S5,35,2.127864602,47.5835,i,NR,i.NR
S5,35,2.127864602,57.8253,a,NR,a.NR
S5,35,2.127864602,46.7518,i,R,i.R
S5,35,2.127864602,50.924,u,R,u.R
S5,35,2.127864602,55.0944,a,R,a.R
S5,35,2.127864602,58.5728,u,R,u.R
S5,35,2.127864602,56.3519,o,R,o.R
S5,35,2.127864602,50.0662,e,R,e.R
S5,35,2.127864602,54.0182,e,R,e.R
S5,35,2.127864602,54.2596,e,NR,e.NR
S5,35,2.127864602,55.6363,a,R,a.R
S5,35,2.127864602,54.9125,o,NR,o.NR
S5,35,2.127864602,63.3168,u,NR,u.NR
S5,35,2.127864602,52.2482,e,NR,e.NR
S5,35,2.127864602,61.4869,u,NR,u.NR
S5,35,2.127864602,55.6027,a,NR,a.NR
S6,35,2.119755951,56.1544,i,NR,i.NR
S6,35,2.119755951,62.8123,a,NR,a.NR
S6,35,2.119755951,51.0136,i,R,i.R
S6,35,2.119755951,59.2768,u,R,u.R
S6,35,2.119755951,59.9247,a,R,a.R
S6,35,2.119755951,60.8655,u,R,u.R
S6,35,2.119755951,59.2998,o,R,o.R
S6,35,2.119755951,59.6336,e,R,e.R
S6,35,2.119755951,59.7287,e,R,e.R
S6,35,2.119755951,47.4451,e,NR,e.NR
S6,35,2.119755951,62.7165,a,R,a.R
S6,35,2.119755951,63.5145,o,NR,o.NR
S6,35,2.119755951,59.558,u,NR,u.NR
S6,35,2.119755951,50.0204,e,NR,e.NR
S6,35,2.119755951,58.7611,u,NR,u.NR
S6,35,2.119755951,63.1821,a,NR,a.NR
S6,35,2.119755951,49.2728,i,NR,i.NR
S6,35,2.119755951,61.7716,a,NR,a.NR
S6,35,2.119755951,54.5477,i,R,i.R
S6,35,2.119755951,63.3396,u,R,u.R
S6,35,2.119755951,64.4084,a,R,a.R
S6,35,2.119755951,63.8578,u,R,u.R
S6,35,2.119755951,66.4654,o,R,o.R
S6,35,2.119755951,61.5197,e,R,e.R
S6,35,2.119755951,61.9504,e,R,e.R
S6,35,2.119755951,49.8288,e,NR,e.NR
S6,35,2.119755951,60.3366,a,R,a.R
S6,35,2.119755951,66.7455,o,NR,o.NR
S6,35,2.119755951,61.3005,u,NR,u.NR
S6,35,2.119755951,53.1885,e,NR,e.NR
S6,35,2.119755951,62.7524,u,NR,u.NR
S6,35,2.119755951,63.4945,a,NR,a.NR
S6,35,2.119755951,51.9479,i,NR,i.NR
S6,35,2.119755951,63.7325,a,NR,a.NR
S6,35,2.119755951,56.9188,i,R,i.R
S6,35,2.119755951,60.8018,u,R,u.R
S6,35,2.119755951,63.8285,a,R,a.R
S6,35,2.119755951,60.5228,u,R,u.R
S6,35,2.119755951,60.5723,o,R,o.R
S6,35,2.119755951,58.7132,e,R,e.R
S6,35,2.119755951,60.5957,e,R,e.R
S6,35,2.119755951,47.3468,e,NR,e.NR
S6,35,2.119755951,59.3407,a,R,a.R
S6,35,2.119755951,61.6249,o,NR,o.NR
S6,35,2.119755951,49.2439,u,NR,u.NR
S6,35,2.119755951,49.432,e,NR,e.NR
S6,35,2.119755951,62.0032,u,NR,u.NR
S6,35,2.119755951,60.3944,a,NR,a.NR
S6,35,2.119755951,56.1621,i,NR,i.NR
S6,35,2.119755951,62.721,a,NR,a.NR
S6,35,2.119755951,55.6053,i,R,i.R
S6,35,2.119755951,55.2283,u,R,u.R
S6,35,2.119755951,63.4207,a,R,a.R
S6,35,2.119755951,50.5747,u,R,u.R
S6,35,2.119755951,63.7801,o,R,o.R
S6,35,2.119755951,59.0821,e,R,e.R
S6,35,2.119755951,56.8977,e,R,e.R
S6,35,2.119755951,49.5187,e,NR,e.NR
S6,35,2.119755951,56.7464,a,R,a.R
S6,35,2.119755951,60.1987,o,NR,o.NR
S6,35,2.119755951,58.5091,u,NR,u.NR
S6,35,2.119755951,46.8905,e,NR,e.NR
S6,35,2.119755951,65.9872,u,NR,u.NR
S6,35,2.119755951,59.9608,a,NR,a.NR
S6,35,2.119755951,59.51,i,NR,i.NR
S6,35,2.119755951,62.077,a,NR,a.NR
S6,35,2.119755951,59.1985,i,R,i.R
S6,35,2.119755951,55.0912,u,R,u.R
S6,35,2.119755951,63.7224,a,R,a.R
S6,35,2.119755951,57.1916,u,R,u.R
S6,35,2.119755951,62.145,o,R,o.R
S6,35,2.119755951,59.43,e,R,e.R
S6,35,2.119755951,59.1204,e,R,e.R
S6,35,2.119755951,45.0664,e,NR,e.NR
S6,35,2.119755951,58.0443,a,R,a.R
S6,35,2.119755951,63.3966,o,NR,o.NR
S6,35,2.119755951,51.2512,u,NR,u.NR
S6,35,2.119755951,43.0869,e,NR,e.NR
S6,35,2.119755951,61.6974,u,NR,u.NR
S6,35,2.119755951,58.0608,a,NR,a.NR
S6,35,2.119755951,48.8573,i,NR,i.NR
S6,35,2.119755951,59.3824,a,NR,a.NR
S6,35,2.119755951,59.5477,i,R,i.R
S6,35,2.119755951,59.5179,u,R,u.R
S6,35,2.119755951,62.6754,a,R,a.R
S6,35,2.119755951,58.6389,u,R,u.R
S6,35,2.119755951,58.2315,o,R,o.R
S6,35,2.119755951,58.6184,e,R,e.R
S6,35,2.119755951,57.7649,e,R,e.R
S6,35,2.119755951,45.9277,e,NR,e.NR
S6,35,2.119755951,58.627,a,R,a.R
S6,35,2.119755951,62.0265,o,NR,o.NR
S6,35,2.119755951,53.5353,u,NR,u.NR
S6,35,2.119755951,49.9749,e,NR,e.NR
S6,35,2.119755951,54.3787,u,NR,u.NR
S6,35,2.119755951,57.1292,a,NR,a.NR
S7,35,2.127864602,45.7519,i,NR,i.NR
S7,35,2.127864602,62.4784,a,NR,a.NR
S7,35,2.127864602,55.5384,i,R,i.R
S7,35,2.127864602,57.4433,u,R,u.R
S7,35,2.127864602,58.4921,a,R,a.R
S7,35,2.127864602,55.5216,u,R,u.R
S7,35,2.127864602,57.4765,o,R,o.R
S7,35,2.127864602,55.7733,e,R,e.R
S7,35,2.127864602,54.7676,e,R,e.R
S7,35,2.127864602,46.122,e,NR,e.NR
S7,35,2.127864602,61.7423,a,R,a.R
S7,35,2.127864602,45.8475,o,NR,o.NR
S7,35,2.127864602,44.6428,u,NR,u.NR
S7,35,2.127864602,55.4469,e,NR,e.NR
S7,35,2.127864602,43.976,u,NR,u.NR
S7,35,2.127864602,61.9698,a,NR,a.NR
S7,35,2.127864602,52.5166,i,NR,i.NR
S7,35,2.127864602,64.3145,a,NR,a.NR
S7,35,2.127864602,50.2837,i,R,i.R
S7,35,2.127864602,58.9195,u,R,u.R
S7,35,2.127864602,57.0328,a,R,a.R
S7,35,2.127864602,61.4946,u,R,u.R
S7,35,2.127864602,54.717,o,R,o.R
S7,35,2.127864602,54.1114,e,R,e.R
S7,35,2.127864602,52.9006,e,R,e.R
S7,35,2.127864602,55.7253,e,NR,e.NR
S7,35,2.127864602,61.6745,a,R,a.R
S7,35,2.127864602,55.7751,o,NR,o.NR
S7,35,2.127864602,56.0137,u,NR,u.NR
S7,35,2.127864602,54.7797,e,NR,e.NR
S7,35,2.127864602,51.1785,u,NR,u.NR
S7,35,2.127864602,56.5223,a,NR,a.NR
S7,35,2.127864602,51.1619,i,NR,i.NR
S7,35,2.127864602,62.4402,a,NR,a.NR
S7,35,2.127864602,53.9432,i,R,i.R
S7,35,2.127864602,59.9014,u,R,u.R
S7,35,2.127864602,58.1035,a,R,a.R
S7,35,2.127864602,58.6153,u,R,u.R
S7,35,2.127864602,57.163,o,R,o.R
S7,35,2.127864602,56.7422,e,R,e.R
S7,35,2.127864602,58.59,e,R,e.R
S7,35,2.127864602,51.5984,e,NR,e.NR
S7,35,2.127864602,57.3605,a,R,a.R
S7,35,2.127864602,47.5821,o,NR,o.NR
S7,35,2.127864602,54.8352,u,NR,u.NR
S7,35,2.127864602,42.4146,e,NR,e.NR
S7,35,2.127864602,41.4258,u,NR,u.NR
S7,35,2.127864602,64.9103,a,NR,a.NR
S7,35,2.127864602,50.7003,i,NR,i.NR
S7,35,2.127864602,55.9251,a,NR,a.NR
S7,35,2.127864602,54.9592,i,R,i.R
S7,35,2.127864602,54.6418,u,R,u.R
S7,35,2.127864602,55.3418,a,R,a.R
S7,35,2.127864602,60.1651,u,R,u.R
S7,35,2.127864602,54.8041,o,R,o.R
S7,35,2.127864602,54.2714,e,R,e.R
S7,35,2.127864602,60.5502,e,R,e.R
S7,35,2.127864602,48.5396,e,NR,e.NR
S7,35,2.127864602,63.7322,a,R,a.R
S7,35,2.127864602,47.3449,o,NR,o.NR
S7,35,2.127864602,55.8925,u,NR,u.NR
S7,35,2.127864602,49.6476,e,NR,e.NR
S7,35,2.127864602,44.8706,u,NR,u.NR
S7,35,2.127864602,62.3672,a,NR,a.NR
S7,35,2.127864602,44.504,i,NR,i.NR
S7,35,2.127864602,63.3827,a,NR,a.NR
S7,35,2.127864602,53.656,i,R,i.R
S7,35,2.127864602,63.6034,u,R,u.R
S7,35,2.127864602,65.3954,a,R,a.R
S7,35,2.127864602,57.76,u,R,u.R
S7,35,2.127864602,58.4568,o,R,o.R
S7,35,2.127864602,61.146,e,R,e.R
S7,35,2.127864602,56.9864,e,R,e.R
S7,35,2.127864602,55.7733,e,NR,e.NR
S7,35,2.127864602,59.5802,a,R,a.R
S7,35,2.127864602,46.9472,o,NR,o.NR
S7,35,2.127864602,53.5239,u,NR,u.NR
S7,35,2.127864602,42.9893,e,NR,e.NR
S7,35,2.127864602,42.9085,u,NR,u.NR
S7,35,2.127864602,65.0343,a,NR,a.NR
S7,35,2.127864602,41.902,i,NR,i.NR
S7,35,2.127864602,59.0598,a,NR,a.NR
S7,35,2.127864602,48.5266,i,R,i.R
S7,35,2.127864602,58.6145,u,R,u.R
S7,35,2.127864602,60.3426,a,R,a.R
S7,35,2.127864602,39.4444,u,R,u.R
S7,35,2.127864602,57.5829,o,R,o.R
S7,35,2.127864602,56.5654,e,R,e.R
S7,35,2.127864602,48.198,e,R,e.R
S7,35,2.127864602,40.4235,e,NR,e.NR
S7,35,2.127864602,59.2309,a,R,a.R
S7,35,2.127864602,42.3429,o,NR,o.NR
S7,35,2.127864602,40.194,u,NR,u.NR
S7,35,2.127864602,48.1705,e,NR,e.NR
S7,35,2.127864602,41.3127,u,NR,u.NR
S7,35,2.127864602,60.6954,a,NR,a.NR
S8,35,2.128689499,53.977,i,NR,i.NR
S8,35,2.128689499,62.6149,a,NR,a.NR
S8,35,2.128689499,60.0787,i,R,i.R
S8,35,2.128689499,60.2483,u,R,u.R
S8,35,2.128689499,65.2522,a,R,a.R
S8,35,2.128689499,56.8464,u,R,u.R
S8,35,2.128689499,60.6138,o,R,o.R
S8,35,2.128689499,61.4149,e,R,e.R
S8,35,2.128689499,60.9818,e,R,e.R
S8,35,2.128689499,63.8027,e,NR,e.NR
S8,35,2.128689499,60.0483,a,R,a.R
S8,35,2.128689499,60.1693,o,NR,o.NR
S8,35,2.128689499,58.8598,u,NR,u.NR
S8,35,2.128689499,51.7696,e,NR,e.NR
S8,35,2.128689499,61.8819,u,NR,u.NR
S8,35,2.128689499,63.8067,a,NR,a.NR
S8,35,2.128689499,58.5067,i,NR,i.NR
S8,35,2.128689499,62.0272,a,NR,a.NR
S8,35,2.128689499,54.1908,i,R,i.R
S8,35,2.128689499,57.6522,u,R,u.R
S8,35,2.128689499,59.5149,a,R,a.R
S8,35,2.128689499,57.8129,u,R,u.R
S8,35,2.128689499,64.4244,o,R,o.R
S8,35,2.128689499,63.3772,e,R,e.R
S8,35,2.128689499,55.0452,e,R,e.R
S8,35,2.128689499,47.9607,e,NR,e.NR
S8,35,2.128689499,55.1149,a,R,a.R
S8,35,2.128689499,62.5685,o,NR,o.NR
S8,35,2.128689499,60.2008,u,NR,u.NR
S8,35,2.128689499,50.4205,e,NR,e.NR
S8,35,2.128689499,62.0524,u,NR,u.NR
S8,35,2.128689499,60.0245,a,NR,a.NR
S8,35,2.128689499,55.8302,i,NR,i.NR
S8,35,2.128689499,61.0472,a,NR,a.NR
S8,35,2.128689499,53.7785,i,R,i.R
S8,35,2.128689499,53.1217,u,R,u.R
S8,35,2.128689499,58.8617,a,R,a.R
S8,35,2.128689499,54.7259,u,R,u.R
S8,35,2.128689499,59.6843,o,R,o.R
S8,35,2.128689499,57.7171,e,R,e.R
S8,35,2.128689499,58.7288,e,R,e.R
S8,35,2.128689499,49.1392,e,NR,e.NR
S8,35,2.128689499,56.3675,a,R,a.R
S8,35,2.128689499,46.7229,o,NR,o.NR
S8,35,2.128689499,51.4277,u,NR,u.NR
S8,35,2.128689499,48.5315,e,NR,e.NR
S8,35,2.128689499,56.6173,u,NR,u.NR
S8,35,2.128689499,59.5215,a,NR,a.NR
S8,35,2.128689499,55.0374,i,NR,i.NR
S8,35,2.128689499,63.4004,a,NR,a.NR
S8,35,2.128689499,52.7693,i,R,i.R
S8,35,2.128689499,51.076,u,R,u.R
S8,35,2.128689499,61.4172,a,R,a.R
S8,35,2.128689499,58.0806,u,R,u.R
S8,35,2.128689499,62.6463,o,R,o.R
S8,35,2.128689499,57.7772,e,R,e.R
S8,35,2.128689499,58.8188,e,R,e.R
S8,35,2.128689499,50.7791,e,NR,e.NR
S8,35,2.128689499,54.8989,a,R,a.R
S8,35,2.128689499,49.6207,o,NR,o.NR
S8,35,2.128689499,47.2551,u,NR,u.NR
S8,35,2.128689499,46.8233,e,NR,e.NR
S8,35,2.128689499,60.9963,u,NR,u.NR
S8,35,2.128689499,61.471,a,NR,a.NR
S8,35,2.128689499,60.8987,i,NR,i.NR
S8,35,2.128689499,60.6906,a,NR,a.NR
S8,35,2.128689499,55.3385,i,R,i.R
S8,35,2.128689499,56.7237,u,R,u.R
S8,35,2.128689499,60.3063,a,R,a.R
S8,35,2.128689499,57.8042,u,R,u.R
S8,35,2.128689499,62.2236,o,R,o.R
S8,35,2.128689499,58.7814,e,R,e.R
S8,35,2.128689499,61.0678,e,R,e.R
S8,35,2.128689499,48.3296,e,NR,e.NR
S8,35,2.128689499,55.3727,a,R,a.R
S8,35,2.128689499,53.3022,o,NR,o.NR
S8,35,2.128689499,55.9815,u,NR,u.NR
S8,35,2.128689499,45.3448,e,NR,e.NR
S8,35,2.128689499,60.7842,u,NR,u.NR
S8,35,2.128689499,55.9171,a,NR,a.NR
S8,35,2.128689499,61.9756,i,NR,i.NR
S8,35,2.128689499,61.4989,a,NR,a.NR
S8,35,2.128689499,57.1377,i,R,i.R
S8,35,2.128689499,62.1218,u,R,u.R
S8,35,2.128689499,62.4448,a,R,a.R
S8,35,2.128689499,60.0947,u,R,u.R
S8,35,2.128689499,63.5719,o,R,o.R
S8,35,2.128689499,59.0989,e,R,e.R
S8,35,2.128689499,63.1415,e,R,e.R
S8,35,2.128689499,47.2319,e,NR,e.NR
S8,35,2.128689499,57.3825,a,R,a.R
S8,35,2.128689499,51.4666,o,NR,o.NR
S8,35,2.128689499,44.8303,u,NR,u.NR
S8,35,2.128689499,52.7443,e,NR,e.NR
S8,35,2.128689499,59.9718,u,NR,u.NR
S8,35,2.128689499,62.5942,a,NR,a.NR
S9,35,2.127864602,36.949,e,R,e.R
S9,35,2.127864602,38.861,a,NR,a.NR
S9,35,2.127864602,37.189,u,NR,u.NR
S9,35,2.127864602,38.829,a,R,a.R
S9,35,2.127864602,38.011,e,NR,e.NR
S9,35,2.127864602,37.861,u,R,u.R
S9,35,2.127864602,38.139,i,R,i.R
S9,35,2.127864602,38.723,i,NR,i.NR
S9,35,2.127864602,38.037,o,R,o.R
S9,35,2.127864602,39.161,u,R,u.R
S9,35,2.127864602,37.619,e,NR,e.NR
S9,35,2.127864602,37.315,u,NR,u.NR
S9,35,2.127864602,37.979,e,R,e.R
S9,35,2.127864602,39.171,a,NR,a.NR
S9,35,2.127864602,39.561,a,R,a.R
S9,35,2.127864602,37.475,o,NR,o.NR
S9,35,2.127864602,37.82,e,R,e.R
S9,35,2.127864602,40.157,a,NR,a.NR
S9,35,2.127864602,38.303,u,NR,u.NR
S9,35,2.127864602,39.527,a,R,a.R
S9,35,2.127864602,39.366,e,NR,e.NR
S9,35,2.127864602,39.523,u,R,u.R
S9,35,2.127864602,38.457,i,R,i.R
S9,35,2.127864602,39.321,i,NR,i.NR
S9,35,2.127864602,37.989,o,R,o.R
S9,35,2.127864602,39.216,u,R,u.R
S9,35,2.127864602,38.122,e,NR,e.NR
S9,35,2.127864602,37.21,u,NR,u.NR
S9,35,2.127864602,38.477,e,R,e.R
S9,35,2.127864602,39.03,a,NR,a.NR
S9,35,2.127864602,39.075,a,R,a.R
S9,35,2.127864602,38.026,o,NR,o.NR
S9,35,2.127864602,38.242,e,R,e.R
S9,35,2.127864602,38.58,a,NR,a.NR
S9,35,2.127864602,38.108,u,NR,u.NR
S9,35,2.127864602,38.8,a,R,a.R
S9,35,2.127864602,38.421,e,NR,e.NR
S9,35,2.127864602,38.775,u,R,u.R
S9,35,2.127864602,37.944,i,R,i.R
S9,35,2.127864602,37.935,i,NR,i.NR
S9,35,2.127864602,38.85,o,R,o.R
S9,35,2.127864602,39.298,u,R,u.R
S9,35,2.127864602,37.92,e,NR,e.NR
S9,35,2.127864602,37.63,u,NR,u.NR
S9,35,2.127864602,38.759,e,R,e.R
S9,35,2.127864602,38.858,a,NR,a.NR
S9,35,2.127864602,39.005,a,R,a.R
S9,35,2.127864602,38.077,o,NR,o.NR
S9,35,2.127864602,37.852,e,R,e.R
S9,35,2.127864602,38.861,a,NR,a.NR
S9,35,2.127864602,37.847,u,NR,u.NR
S9,35,2.127864602,38.678,a,R,a.R
S9,35,2.127864602,39.485,e,NR,e.NR
S9,35,2.127864602,38.465,u,R,u.R
S9,35,2.127864602,39.483,i,R,i.R
S9,35,2.127864602,38.533,i,NR,i.NR
S9,35,2.127864602,38.789,o,R,o.R
S9,35,2.127864602,39.226,u,R,u.R
S9,35,2.127864602,37.934,e,NR,e.NR
S9,35,2.127864602,37.757,u,NR,u.NR
S9,35,2.127864602,38.305,e,R,e.R
S9,35,2.127864602,39.336,a,NR,a.NR
S9,35,2.127864602,38.274,o,NR,o.NR
S9,35,2.127864602,38.821,a,R,a.R
S9,35,2.127864602,38.702,e,R,e.R
S9,35,2.127864602,39.439,a,NR,a.NR
S9,35,2.127864602,38.12,u,NR,u.NR
S9,35,2.127864602,38.949,a,R,a.R
S9,35,2.127864602,39.65,e,NR,e.NR
S9,35,2.127864602,39.739,u,R,u.R
S9,35,2.127864602,37.752,i,R,i.R
S9,35,2.127864602,37.058,i,NR,i.NR
S9,35,2.127864602,38.657,o,R,o.R
S9,35,2.127864602,37.865,u,R,u.R
S9,35,2.127864602,38.907,e,NR,e.NR
S9,35,2.127864602,37.653,u,NR,u.NR
S9,35,2.127864602,38.317,e,R,e.R
S9,35,2.127864602,40.519,a,NR,a.NR
S9,35,2.127864602,39.035,a,R,a.R
S9,35,2.127864602,37.915,o,NR,o.NR
S9,35,2.127864602,37.071,e,R,e.R
S9,35,2.127864602,39.702,a,NR,a.NR
S9,35,2.127864602,37.922,u,NR,u.NR
S9,35,2.127864602,38.55,a,R,a.R
S9,35,2.127864602,39.718,e,NR,e.NR
S9,35,2.127864602,39.224,u,R,u.R
S9,35,2.127864602,39.125,i,R,i.R
S9,35,2.127864602,39.035,i,NR,i.NR
S9,35,2.127864602,38.748,o,R,o.R
S9,35,2.127864602,39.238,u,R,u.R
S9,35,2.127864602,38.433,e,NR,e.NR
S9,35,2.127864602,37.364,u,NR,u.NR
S9,35,2.127864602,38.307,e,R,e.R
S9,35,2.127864602,39,a,NR,a.NR
S9,35,2.127864602,38.402,a,R,a.R
S9,35,2.127864602,38.637,o,NR,o.NR
S10,35,2.127864602,63.9436,i,NR,i.NR
S10,35,2.127864602,63.9436,i,NR,i.NR
S10,35,2.127864602,68.2818,a,NR,a.NR
S10,35,2.127864602,68.2818,a,NR,a.NR
S10,35,2.127864602,57.8396,i,R,i.R
S10,35,2.127864602,57.8396,i,R,i.R
S10,35,2.127864602,57.7716,u,R,u.R
S10,35,2.127864602,61.7655,a,R,a.R
S10,35,2.127864602,61.7655,a,R,a.R
S10,35,2.127864602,58.106,u,R,u.R
S10,35,2.127864602,58.106,u,R,u.R
S10,35,2.127864602,47.0463,o,R,o.R
S10,35,2.127864602,47.0463,o,R,o.R
S10,35,2.127864602,46.1332,e,R,e.R
S10,35,2.127864602,46.1332,e,R,e.R
S10,35,2.127864602,59.3212,e,R,e.R
S10,35,2.127864602,59.3212,e,R,e.R
S10,35,2.127864602,53.0336,e,NR,e.NR
S10,35,2.127864602,53.0336,e,NR,e.NR
S10,35,2.127864602,56.6058,a,R,a.R
S10,35,2.127864602,56.6058,a,R,a.R
S10,35,2.127864602,58.3838,o,NR,o.NR
S10,35,2.127864602,58.3838,o,NR,o.NR
S10,35,2.127864602,54.0649,u,NR,u.NR
S10,35,2.127864602,54.0649,u,NR,u.NR
S10,35,2.127864602,55.8871,e,NR,e.NR
S10,35,2.127864602,55.8871,e,NR,e.NR
S10,35,2.127864602,60.683,u,NR,u.NR
S10,35,2.127864602,60.683,u,NR,u.NR
S10,35,2.127864602,51.2644,a,NR,a.NR
S10,35,2.127864602,51.2644,a,NR,a.NR
S10,35,2.127864602,51.7001,i,NR,i.NR
S10,35,2.127864602,51.7001,i,NR,i.NR
S10,35,2.127864602,56.6789,a,NR,a.NR
S10,35,2.127864602,56.6789,a,NR,a.NR
S10,35,2.127864602,58.5662,i,R,i.R
S10,35,2.127864602,58.5662,i,R,i.R
S10,35,2.127864602,57.7813,u,R,u.R
S10,35,2.127864602,57.7813,u,R,u.R
S10,35,2.127864602,56.8992,a,R,a.R
S10,35,2.127864602,56.8992,a,R,a.R
S10,35,2.127864602,60.0466,u,R,u.R
S10,35,2.127864602,60.0466,u,R,u.R
S10,35,2.127864602,57.778,o,R,o.R
S10,35,2.127864602,57.778,o,R,o.R
S10,35,2.127864602,58.1968,e,R,e.R
S10,35,2.127864602,58.1968,e,R,e.R
S10,35,2.127864602,58.2383,e,R,e.R
S10,35,2.127864602,58.2383,e,R,e.R
S10,35,2.127864602,49.006,e,NR,e.NR
S10,35,2.127864602,49.006,e,NR,e.NR
S10,35,2.127864602,59.817,a,R,a.R
S10,35,2.127864602,59.817,a,R,a.R
S10,35,2.127864602,56.7111,o,NR,o.NR
S10,35,2.127864602,56.7111,o,NR,o.NR
S10,35,2.127864602,48.6077,u,NR,u.NR
S10,35,2.127864602,48.6077,u,NR,u.NR
S10,35,2.127864602,56.3384,e,NR,e.NR
S10,35,2.127864602,56.3384,e,NR,e.NR
S10,35,2.127864602,59.1526,u,NR,u.NR
S10,35,2.127864602,59.1526,u,NR,u.NR
S10,35,2.127864602,55.7312,a,NR,a.NR
S10,35,2.127864602,55.7312,a,NR,a.NR
S10,35,2.127864602,60.8422,i,NR,i.NR
S10,35,2.127864602,60.8422,i,NR,i.NR
S10,35,2.127864602,62.1231,a,NR,a.NR
S10,35,2.127864602,62.1231,a,NR,a.NR
S10,35,2.127864602,58.3089,i,R,i.R
S10,35,2.127864602,58.3089,i,R,i.R
S10,35,2.127864602,56.4739,u,R,u.R
S10,35,2.127864602,56.4739,u,R,u.R
S10,35,2.127864602,56.9035,a,R,a.R
S10,35,2.127864602,56.9035,a,R,a.R
S10,35,2.127864602,60.7769,u,R,u.R
S10,35,2.127864602,60.7769,u,R,u.R
S10,35,2.127864602,56.3059,o,R,o.R
S10,35,2.127864602,56.3059,o,R,o.R
S10,35,2.127864602,57.349,e,R,e.R
S10,35,2.127864602,57.349,e,R,e.R
S10,35,2.127864602,57.5481,e,R,e.R
S10,35,2.127864602,57.5481,e,R,e.R
S10,35,2.127864602,60.5881,e,NR,e.NR
S10,35,2.127864602,60.5881,e,NR,e.NR
S10,35,2.127864602,59.2326,a,R,a.R
S10,35,2.127864602,59.2326,a,R,a.R
S10,35,2.127864602,57.1668,o,NR,o.NR
S10,35,2.127864602,57.1668,o,NR,o.NR
S10,35,2.127864602,56.762,u,NR,u.NR
S10,35,2.127864602,56.762,u,NR,u.NR
S10,35,2.127864602,59.3412,e,NR,e.NR
S10,35,2.127864602,59.3412,e,NR,e.NR
S10,35,2.127864602,57.6962,u,NR,u.NR
S10,35,2.127864602,57.6962,u,NR,u.NR
S10,35,2.127864602,54.9481,a,NR,a.NR
S10,35,2.127864602,54.9481,a,NR,a.NR
